,Time,Sentiment,Price
139,20170627,0.17665150748971625,2487.2
140,20170626,0.27715151044653025,2400.9
141,20170625,0.21685749726903347,2475.1
142,20170624,0.31850331612785815,2535.8
143,20170623,0.30021087154094567,2706.9
144,20170622,0.3063278445266835,2712.1
145,20170621,0.18945601707829474,2560.0
146,20170620,0.15540824256029975,2696.8
147,20170619,0.35493137474853276,2624.4
148,20170618,0.3774529849124963,2574.0
149,20170617,0.1677529919427456,2660.0
150,20170616,0.1677529919427456,2466.7
151,20170615,0.24729676184854765,2455.7
152,20170614,0.1485524891552037,2362.9
153,20170613,-0.040371922823996126,2800.0
154,20170612,0.2635892723228725,2749.9
155,20170611,0.3833741890425256,2978.9
156,20170610,0.383941440827027,2909.5
157,20170609,0.1026646062635423,2814.1
158,20170608,0.1778802234480251,2727.7
159,20170607,0.37726742269057745,2712.0
160,20170606,0.17640603920465855,2818.7
161,20170605,0.308088085615714,2845.8
162,20170604,0.22873950096075696,2584.9
163,20170603,0.31959951414354215,2518.4
164,20170602,0.24101319963498843,2458.2
165,20170601,0.17012411429790877,2434.9
166,20170531,0.07014599143180046,2377.9
167,20170530,0.2120864947064709,2188.0
168,20170529,0.2120864947064709,2287.0
169,20170528,0.24970388274243369,2226.9
170,20170527,0.21238023410492496,2219.9
171,20170526,0.4586725585380068,2126.7
172,20170525,0.3496578489114199,2434.3
173,20170524,0.2657564279634523,2675.0
174,20170523,0.4040768133626713,2312.1
175,20170522,0.17056525325442085,2166.9
176,20170521,0.3477333770707802,2173.3
177,20170520,0.3871956140364719,2073.4
178,20170519,0.27137216552019106,1993.0
179,20170518,0.16802333077423814,1924.9
180,20170517,0.3408091753367907,1804.0
181,20170516,0.09615415156119812,1829.0
182,20170515,0.3166774104506486,1744.1
183,20170514,0.3166774104506486,1774.9
184,20170513,0.19639805699271165,1799.8
185,20170512,0.44894053321408467,1699.9
186,20170511,0.3571365450558292,1787.9
187,20170510,0.09300275107338975,1838.5
188,20170509,0.4622597164277392,1727.9
189,20170508,0.48518585161221944,1706.0
190,20170507,0.26710718852102594,1620.7
191,20170506,0.3301874089233446,1599.4
192,20170505,0.4239203443238371,1586.9
193,20170504,0.19717928195127438,1620.0
194,20170503,0.3043593035203883,1560.2
195,20170502,0.258361727843722,1469.0
196,20170501,0.1548289066240211,1460.0
197,20170430,0.12990744579958433,1374.7
198,20170429,0.22800852108652264,1349.8
199,20170428,0.2488288819297634,1350.1
200,20170427,0.11637409389031098,1358.6
201,20170426,0.21643355160391808,1318.1
202,20170425,0.23901394017001873,1290.3
203,20170424,0.3199119640299874,1267.0
204,20170423,0.3832959983080909,1254.2
205,20170422,0.4756622159477592,1250.0
206,20170421,0.3326870202884664,1249.9
207,20170420,0.113556894177197,1248.9
208,20170419,0.08850622377644807,1219.0
209,20170418,0.31039919383459413,1196.4
210,20170417,0.32015354816417074,1193.0
211,20170416,0.2668320514746584,1171.8
212,20170415,0.3146846905800985,1188.7
213,20170414,0.18776066278887835,1180.6
214,20170413,0.3861244497759137,1178.9
215,20170412,0.3245588418385859,1211.7
216,20170411,0.2706404838308102,1228.4
217,20170410,0.05208776327594738,1203.6
218,20170409,0.14081391368435534,1209.5
219,20170408,0.018005442837751316,1186.2
220,20170407,0.10197464411414206,1189.5
221,20170406,0.21070069051355553,1185.4
222,20170405,0.31689766946821524,1160.8
223,20170404,0.3130415263684466,1144.0
224,20170403,0.2937196950891288,1155.3
225,20170402,0.2020168499160209,1153.6
226,20170401,0.347791460207737,1089.9
227,20170331,0.1933171620404274,1088.5
228,20170330,0.1280023859962342,1049.7
229,20170329,0.20834956976157623,1045.6
230,20170328,0.08202415035239306,1015.3
231,20170327,0.19121891274857855,1039.0
232,20170326,0.33775771723697706,972.3
233,20170325,0.16654225656105356,967.8
234,20170324,0.3380867839375403,901.0
235,20170323,0.02211859305684538,1048.8
236,20170322,0.2976134405851208,1032.0
237,20170321,0.14764289040277032,1089.9
238,20170320,0.25813452009376425,1047.0
239,20170319,0.33426197666399865,1022.4
240,20170318,0.17964069971106156,964.4
241,20170317,0.38572162832908496,1058.1
242,20170316,0.16859617964154316,1123.1
243,20170315,0.34317467076191693,1245.4
244,20170314,0.20229882288975878,1249.5
245,20170313,0.09448256062329684,1241.4
246,20170312,0.18984718710618875,1233.6
247,20170311,0.3022397051171501,1189.4
248,20170310,0.2936294101724601,1196.8
249,20170309,0.3733741706581603,1192.5
250,20170308,0.25024096164196835,1173.4
251,20170307,0.3941018610733407,1188.0
252,20170306,0.3542635100549983,1278.5
253,20170305,0.2789727409736776,1281.7
254,20170304,0.3314061861830554,1252.1
255,20170303,0.3164806095850169,1293.1
256,20170302,0.28878392460718255,1271.5
257,20170301,0.40588685047251355,1227.4
258,20170228,0.28341045287698624,1202.7
259,20170227,0.3367314636743158,1192.6
260,20170226,0.22406379250486005,1184.1
261,20170225,0.30071073432284867,1159.9
262,20170224,0.3099757475965949,1184.9
263,20170223,0.32129743094466207,1199.9
264,20170222,0.34275875923163224,1132.2
265,20170221,0.30195474875529793,1114.2
266,20170220,0.180401339140928,1093.5
267,20170219,0.31327113422582126,1060.4
268,20170218,0.2723475484402832,1066.4
269,20170217,0.3801157651513554,1069.5
270,20170216,0.24271048363100944,1039.9
271,20170215,0.2244451215373433,1024.1
272,20170214,0.3924237636474582,1009.4
273,20170213,0.4404530729518508,1005.3
274,20170212,0.2884606042943219,1009.0
275,20170211,0.36334298682595995,1012.5
276,20170210,0.31825489902703885,1012.5
277,20170209,0.30814201443544653,985.3
278,20170208,0.3363796866351565,1055.4
279,20170207,0.246464174660013,1067.9
280,20170206,0.28548048700214934,1047.3
281,20170205,0.37650587135258096,1019.8
282,20170204,0.3380776867872938,1030.1
283,20170203,0,1014.4
284,20170202,0,1015.7
285,20170201,0.39827594800090765,988.9
286,20170131,0.07155334251923583,977.9
287,20170130,0.22133041873843623,934.9
288,20170129,0.28767802714622037,919.1
289,20170128,0.38002948093755384,923.7
290,20170127,0.288970847040402,924.0
291,20170126,0.39624662982350156,920.7
292,20170125,0.24827846182889104,901.3
293,20170124,0.18583339211594546,894.1
294,20170123,0.34650153809464296,917.9
295,20170122,0.4650471322880682,924.5
296,20170121,0.4549192867376071,939.7
297,20170120,0.2981663638620774,920.4
298,20170119,0.22691515539686366,898.4
299,20170118,0.44305754264078745,887.9
300,20170117,0.30475499376618664,904.7
301,20170116,0.34536157379325333,892.1
302,20170115,0.29702551851818665,836.5
303,20170114,0.30380038488592304,824.0
304,20170113,0.25818400423533855,829.9
305,20170112,0.3930190926850269,788.6
306,20170111,0.27800254733237345,758.1
307,20170110,0.39870320162901374,915.8
308,20170109,0.4312088404650657,904.0
309,20170108,0.32130783266007645,891.6
310,20170107,0.3048873987910217,942.2
311,20170106,0.4691977309069293,846.2
312,20170105,0.4691977309069293,1001.6
313,20170104,0.4691977309069293,1169.7
314,20170103,0.37969648057585376,1064.9
315,20170102,0.37969648057585376,1018.8
316,20170101,0.37969648057585376,997.9
317,20161231,0.3575934832883298,964.0
318,20161230,0.3575934832883298,958.7
319,20161229,0.3575934832883298,972.1
320,20161228,0.3575934832883298,982.1
321,20161227,0.39987223183786164,948.9
322,20161226,0.39987223183786164,896.8
323,20161225,0.39987223183786164,900.1
324,20161224,0.4277726025271001,875.1
325,20161223,0.4277726025271001,911.8
326,20161222,0.4277726025271001,861.0
327,20161221,0.2816483590386045,861.7
328,20161220,0.2816483590386045,810.8
329,20161219,0.2816483590386045,789.6
330,20161218,0.2816483590386045,794.8
331,20161217,0.2816483590386045,790.7
332,20161216,0.3796936736131927,788.9
333,20161215,0.3796936736131927,780.4
334,20161214,0.3796936736131927,779.9
335,20161213,0.3796936736131927,780.3
336,20161212,0.3796936736131927,779.1
337,20161211,0.3796936736131927,772.7
338,20161210,0.3796936736131927,766.9
339,20161209,0.43782319004576975,770.5
340,20161208,0.43782319004576975,769.2
341,20161207,0.43782319004576975,765.8
342,20161206,0.43782319004576975,753.9
